,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
294,1998,Stéphane Guivarc'h,AJ Auxerre,Ligue 1,Newcastle,Premier League,3000000.0,-1,Forward,1970,28
295,1998,Stéphane Dalmat,LB Châteauroux,Ligue 2,Lens,Ligue 1,3000000.0,-1,Midfielder,1979,19
296,1998,Romero,RCD Mallorca,LaLiga,Dep. La Coruña,LaLiga,3000000.0,-1,Defender,1971,27
297,1998,Daniel Moreira,Guingamp,Ligue 2,Lens,Ligue 1,3000000.0,-1,Forward,1977,21
298,1998,Colin Cooper,Nottm Forest,Premier League,Middlesbrough,Premier League,3000000.0,-1,Defender,1967,31
299,1998,John Collins,Monaco,Ligue 1,Everton,Premier League,3000000.0,-1,Midfield,1968,30
300,1998,Sébastien Pérez,SC Bastia,Ligue 1,Blackburn,Premier League,3000000.0,-1,Defender,1974,24
301,1998,Stefan Schwarz,Fiorentina,Serie A,Valencia,LaLiga,3000000.0,-1,Midfielder,1969,29
302,1998,Pascal Nouma,R. Strasbourg,Ligue 1,Lens,Ligue 1,3000000.0,-1,Forward,1972,26
303,1998,Iulian Filipescu,Galatasaray,Süper Lig,Real Betis,LaLiga,3000000.0,-1,Defender,1974,24
304,1998,Keith Gillespie,Newcastle,Premier League,Blackburn,Premier League,3000000.0,-1,Midfield,1975,23
305,1998,Hidetoshi Nakata,Bellm. Hiratsuka,J1 - 2nd Stage,Perugia,Serie A,3000000.0,-1,Midfielder,1977,21
306,1998,Hami Mandirali,Trabzonspor,Süper Lig,FC Schalke 04,Bundesliga,3000000.0,-1,Forward,1968,30
307,1998,Fernando Couto,FC Barcelona,LaLiga,Lazio,Serie A,3000000.0,-1,Defender,1969,29
308,1998,Hervé Alicarte,Montpellier,Ligue 1,G. Bordeaux,Ligue 1,2000000.0,-1,Defender,1974,24
310,1998,Andy Impey,West Ham,Premier League,Leicester,Premier League,2000000.0,-1,Midfielder,1971,27
312,1998,Frank Sinclair,Chelsea,Premier League,Leicester,Premier League,2000000.0,-1,Defender,1972,26
313,1998,Marco Materazzi,Perugia,Serie A,Everton,Premier League,2000000.0,-1,Defender,1973,25
314,1998,Iván Campo,RCD Mallorca,LaLiga,Real Madrid,LaLiga,2000000.0,-1,Midfielder,1974,24
316,1998,Kaba Diawara,G. Bordeaux,Ligue 1,Arsenal,Premier League,2000000.0,-1,Forward,1976,22
317,1998,Horacio Carbonari,CA Rosario,Torneo Inicial,Derby,Premier League,2000000.0,-1,Defender,1974,24
321,1998,Gary Pallister,Man Utd,Premier League,Middlesbrough,Premier League,2000000.0,-1,Defender,1965,33
322,1998,Wim Jonk,PSV Eindhoven,PTT Telecomp.,Sheff Wed,Premier League,2000000.0,-1,Midfielder,1967,31
323,1998,Sean Dundee,Karlsruher SC,2. Bundesliga,Liverpool,Premier League,2000000.0,-1,Forward,1973,25
324,1998,Aílton,Tigres UANL,Primera Verano,Werder Bremen,Bundesliga,2000000.0,-1,Forward,1973,25
327,1998,Dariusz Wosz,VfL Bochum,Bundesliga,Hertha BSC,Bundesliga,2000000.0,-1,Midfielder,1969,29
328,1998,Ariel Ortega,Valencia,LaLiga,Sampdoria,Serie A,2000000.0,-1,Midfielder,1974,24
329,1998,Ali Daei,Arm. Bielefeld,2. Bundesliga,Bayern Munich ,Bundesliga,2000000.0,-1,Forward,1969,29
332,1998,Dani García,Real Madrid,LaLiga,RCD Mallorca,LaLiga,2000000.0,-1,Forward,1975,23
334,1998,Stuart Ripley,Blackburn,Premier League,Southampton,Premier League,2000000.0,-1,Midfielder,1968,30
335,1998,Paolo Di Canio,Sheff Wed,Premier League,West Ham,Premier League,2000000.0,-1,Forward,1968,30
336,1998,Nelson Vivas,FC Lugano,Auf-/Abstiegsrunde NLA/NLB,Arsenal,Premier League,1000000.0,-1,Defender,1970,28
337,1998,Clyde Wijnhard,Willem II,PTT Telecomp.,Leeds,Premier League,1000000.0,-1,Forward,1974,24
338,1998,Didier Angibeaud,OGC Nice,Ligue 2,Sturm Graz,Bundesliga,1000000.0,-1,Forward,1974,24
339,1998,Fernando Cáceres,Valencia,LaLiga,Celta de Vigo,LaLiga,1000000.0,-1,Defender,1969,29
340,1998,José Amavisca,Real Madrid,LaLiga,Racing,LaLiga,1000000.0,-1,Midfield,1971,27
341,1998,Adaílton,AC Parma,Serie A,Paris SG,Ligue 1,1000000.0,-1,Forward,1977,21
342,1998,Andrea Pirlo,Brescia,Serie B,Inter,Serie A,1000000.0,-1,Midfielder,1979,19
343,1998,Leandro Machado,Sporting CP,Liga NOS,CD Tenerife,LaLiga,1000000.0,-1,Forward,1976,22
345,1998,Roberto Baggio,Bologna,Serie A,Inter,Serie A,1000000.0,-1,Forward,1967,31
347,1998,Nico Van Kerckhoven,Lierse SK,Jupiler Pro League,FC Schalke 04,Bundesliga,1000000.0,-1,Defender,1971,27
348,1998,Pavel Kuka,1.FC K'lautern,Bundesliga,1.FC Nuremberg,Bundesliga,1000000.0,-1,Forward,1968,30
349,1998,Laurent Delorge,KAA Gent,Jupiler Pro League,Coventry,Premier League,1000000.0,-1,Midfield,1979,19
350,1998,Ousmane Dabo,Stade Rennais,Ligue 1,Inter,Serie A,1000000.0,-1,Midfielder,1977,21
351,1998,Scott Minto,Benfica,Liga NOS,West Ham,Premier League,1000000.0,-1,Defender,1971,27
352,1998,Sabri Lamouchi,AJ Auxerre,Ligue 1,Monaco,Ligue 1,1000000.0,-1,Midfielder,1972,26
354,1998,Markus Feldhoff,Bay. Leverkusen,Bundesliga,Bor. M'gladbach,Bundesliga,1000000.0,-1,Forward,1974,24
355,1998,Rade Bogdanovic,Atlético Madrid,LaLiga,Werder Bremen,Bundesliga,1000000.0,-1,Forward,1970,28
356,1998,Carlton Palmer,Southampton,Premier League,Nottm Forest,Premier League,1000000.0,-1,Midfielder,1966,32
357,1998,Manuel Pablo,UD Las Palmas,2ª División,Dep. La Coruña,LaLiga,1000000.0,-1,Defender,1976,22
358,1998,Andrzej Juskowiak,Bor. M'gladbach,Bundesliga,VfL Wolfsburg,Bundesliga,1000000.0,-1,Forward,1971,27
359,1998,Chris Powell,Derby,Premier League,Charlton,Premier League,1000000.0,-1,Defender,1969,29
360,1998,Georgios Vakouftsis,Panathinaikos,A' Ethniki,Fiorentina,Serie A,1000000.0,-1,Forward,1980,18
361,1998,Laurent Leroy,Cannes,Ligue 2,Paris SG,Ligue 1,1000000.0,-1,Forward,1976,22
362,1998,John Karelse,NAC Breda,Eerste Divisie,Newcastle,Premier League,1000000.0,-1,Goalkeeper,1970,28
364,1998,Hany Ramzy,Werder Bremen,Bundesliga,1.FC K'lautern,Bundesliga,1000000.0,-1,Defender,1969,29
366,1998,Sergej Barbarez,Hansa Rostock,Bundesliga,Bor. Dortmund,Bundesliga,990000.0,-1,Forward,1971,27
368,1998,Martin Pringle,Benfica,Liga NOS,Charlton,Premier League,990000.0,-1,Forward,1971,27
372,1998,Frode Kippe,Lillestrøm SK,Tippeligaen,Liverpool,Premier League,945000.0,-1,Defender,1978,20
374,1998,Luigi Sala,Bari,Serie A,Milan,Serie A,900000.0,-1,Defender,1974,24
375,1998,Adam Matysek,FC Gütersloh,2. Bundesliga,Bay. Leverkusen,Bundesliga,900000.0,-1,Goalkeeper,1968,30
376,1998,Karsten Baumann,1. FC Köln,2. Bundesliga,Bor. Dortmund,Bundesliga,900000.0,-1,Defender,1970,28
377,1998,Toni Polster,1. FC Köln,2. Bundesliga,Bor. M'gladbach,Bundesliga,900000.0,-1,Forward,1964,34
378,1998,Spencer Prior,Leicester,Premier League,Derby,Premier League,900000.0,-1,Defender,1971,27
379,1998,Nico-Jan Hoogma,Twente FC,PTT Telecomp.,Hamburger SV,Bundesliga,900000.0,-1,Defender,1969,29
380,1998,René Tretschok,1. FC Köln,2. Bundesliga,Hertha BSC,Bundesliga,900000.0,-1,Midfielder,1969,29
381,1998,Zoumana Camara,Saint-Étienne,Ligue 2,Inter,Serie A,900000.0,-1,Defender,1979,19
382,1998,Michél Dinzey,Hertha BSC,Bundesliga,1860 Munich,Bundesliga,900000.0,-1,Midfield,1973,25
383,1998,Federico Magallanes,Real Madrid,LaLiga,Racing,LaLiga,900000.0,-1,Forward,1976,22
384,1998,Sabin Ilie,Kocaelispor,Süper Lig,Valencia,LaLiga,900000.0,-1,Forward,1975,23
385,1998,Garry Brady,Spurs,Premier League,Newcastle,Premier League,878000.0,-1,Midfielder,1976,22
386,1998,Piotr Reiss,Lech Poznan,I Liga,Hertha BSC,Bundesliga,855000.0,-1,Forward,1972,26
387,1998,Magno,FC Groningen,Eerste Divisie,Alavés,LaLiga,855000.0,-1,Midfielder,1974,24
388,1998,Mark Hughes,Chelsea,Premier League,Southampton,Premier League,810000.0,-1,Forward,1964,34
389,1998,Ronnie O´Brien,Middlesbrough,Premier League,Juventus,Serie A,810000.0,-1,Midfielder,1979,19
390,1998,Doriva,FC Porto,Liga NOS,Sampdoria,Serie A,810000.0,-1,Midfield,1972,26
391,1998,Philippe Clement,KRC Genk,Jupiler Pro League,Coventry,Premier League,788000.0,-1,Defender,1974,24
392,1998,Carl Tiler,Everton,Premier League,Charlton,Premier League,787000.0,-1,Defender,1970,28
394,1998,Laurent Charvet,Chelsea,Premier League,Newcastle,Premier League,765000.0,-1,Defender,1973,25
395,1998,Zoran Mamic,VfL Bochum,Bundesliga,Bay. Leverkusen,Bundesliga,720000.0,-1,Defender,1971,27
396,1998,Djimi Traoré,Stade Lavallois,Ligue 2,Liverpool,Premier League,720000.0,-1,Defender,1980,18
399,1998,Matthias Hagner,VfB Stuttgart,Bundesliga,Bor. M'gladbach,Bundesliga,675000.0,-1,Midfield,1974,24
400,1998,Oumar Kondé,FC Basel,Nationalliga A,Blackburn,Premier League,675000.0,-1,Defender,1979,19
401,1998,Igor Pamic,Hansa Rostock,Bundesliga,Grazer AK,Bundesliga,675000.0,-1,Forward,1970,28
402,1998,Ian Wright,Arsenal,Premier League,West Ham,Premier League,675000.0,-1,Forward,1964,34
404,1998,Angelo Vier,FC Gütersloh,2. Bundesliga,Rapid Vienna,Bundesliga,648000.0,-1,Forward,1972,26
405,1998,Mikkel Beck,Middlesbrough,Premier League,Derby,Premier League,630000.0,-1,Forward,1973,25
406,1998,Oliver Reck,Werder Bremen,Bundesliga,FC Schalke 04,Bundesliga,630000.0,-1,Goalkeeper,1965,33
408,1998,Salva Ballesta,Sevilla FC,2ª División,Racing,LaLiga,623000.0,-1,Forward,1975,23
409,1998,Samir Kamouna,El Ahly,Premier League,1.FC K'lautern,Bundesliga,540000.0,-1,Defender,1972,26
410,1998,Charles Akonnor,SC Fortuna Köln,2. Bundesliga,VfL Wolfsburg,Bundesliga,540000.0,-1,Midfielder,1974,24
412,1998,Peter Enckelman,TPS,Veikkausliiga,Aston Villa,Premier League,513000.0,-1,Goalkeeper,1977,21
413,1998,Andriy Polunin,Karpaty,Premier Liga,1.FC Nuremberg,Bundesliga,450000.0,-1,Midfielder,1971,27
414,1998,Dirk Flock,FC Gütersloh,2. Bundesliga,Werder Bremen,Bundesliga,450000.0,-1,Midfield,1972,26
415,1998,Mohamed Emara,El Ahly,Premier League,Hansa Rostock,Bundesliga,450000.0,-1,Defender,1974,24
416,1998,Steffen Baumgart,Hansa Rostock,Bundesliga,VfL Wolfsburg,Bundesliga,450000.0,-1,Forward,1972,26
417,1998,Bjarne Goldbaek,FC Copenhagen,Faxe Kondi Liga,Chelsea,Premier League,450000.0,-1,Midfielder,1968,30
418,1998,Andriy Polunin,Karpaty,Premier Liga,1.FC Nuremberg,Bundesliga,450000.0,-1,Midfielder,1971,27
419,1998,Mitko Stojkovski,Real Oviedo,LaLiga,VfB Stuttgart,Bundesliga,450000.0,-1,Midfielder,1973,25
422,1998,Ilija Aracic,TeBe Berlin,2. Bundesliga,Hertha BSC,Bundesliga,428000.0,-1,Forward,1971,27
424,1998,Lodewijk Roembiak,FC Aarau,Auf-/Abstiegsrunde NLA/NLB,Werder Bremen,Bundesliga,405000.0,-1,Midfielder,1969,29
428,1998,Stephan Täuber,Unterhaching,2. Bundesliga,1.FC Nuremberg,Bundesliga,383000.0,-1,Defender,1966,32
431,1998,Georgios Georgiadis,Panathinaikos,A' Ethniki,Newcastle,Premier League,378000.0,-1,Defender,1972,26
432,1998,Zoran Milinkovic,OGC Nice,Ligue 2,Hansa Rostock,Bundesliga,360000.0,-1,Midfielder,1968,30
433,1998,Dirk Weetendorf,Hamburger SV,Bundesliga,Werder Bremen,Bundesliga,360000.0,-1,Forward,1972,26
436,1998,Michael Wagner,Rapid Vienna,Bundesliga,Austria Vienna,Bundesliga,329000.0,-1,Midfielder,1976,22
440,1998,Dimitrios Grammozis,KFC Uerdingen,2. Bundesliga,Hamburger SV,Bundesliga,315000.0,-1,Midfielder,1978,20
442,1998,Stefan Kuntz,Arm. Bielefeld,2. Bundesliga,VfL Bochum,Bundesliga,315000.0,-1,Forward,1963,35
444,1998,Hassan Kachloul,Saint-Étienne,Ligue 2,Southampton,Premier League,315000.0,-1,Midfield,1973,25
445,1998,Neil Ruddock,Liverpool,Premier League,West Ham,Premier League,315000.0,-1,Defender,1968,30
447,1998,Colin Calderwood,Spurs,Premier League,Aston Villa,Premier League,297000.0,-1,Defender,1965,33
451,1998,Scot Gemmill,Nottm Forest,Premier League,Everton,Premier League,270000.0,-1,Midfielder,1971,27
452,1998,Alexander Bade,KFC Uerdingen,2. Bundesliga,Hamburger SV,Bundesliga,270000.0,-1,Goalkeeper,1970,28
454,1998,Jens Keller,VfL Wolfsburg,Bundesliga,VfB Stuttgart,Bundesliga,270000.0,-1,Defender,1971,27
457,1998,Stefano Lombardi,Genoa,Serie B,Lazio,Serie A,225000.0,-1,Defender,1976,22
459,1998,Richard Golz,Hamburger SV,Bundesliga,SC Freiburg,Bundesliga,221000.0,-1,Goalkeeper,1968,30
460,2000,Luís Figo,FC Barcelona,LaLiga,Real Madrid,LaLiga,54000000.0,-1,Defender,1973,27
461,2000,Hernán Crespo,AC Parma,Serie A,Lazio,Serie A,51000000.0,-1,Forward,1975,25
462,2000,Marc Overmars,Arsenal,Premier League,FC Barcelona,LaLiga,36000000.0,-1,Forward,1973,27
463,2000,Gabriel Batistuta,Fiorentina,Serie A,AS Roma,Serie A,32000000.0,-1,Forward,1969,31
464,2000,Nicolas Anelka,Real Madrid,LaLiga,Paris SG,Ligue 1,31000000.0,-1,Forward,1979,21
465,2000,Rio Ferdinand,West Ham,Premier League,Leeds,Premier League,23000000.0,-1,Defender,1979,21
466,2000,Savo Milosevic,Real Zaragoza,LaLiga,AC Parma,Serie A,22000000.0,-1,Forward,1973,27
467,2000,Flávio Conceição,Dep. La Coruña,LaLiga,Real Madrid,LaLiga,22000000.0,-1,Midfielder,1974,26
468,2000,David Trézéguet,Monaco,Ligue 1,Juventus,Serie A,20000000.0,-1,Forward,1978,22
469,2000,Claudio López,Valencia,LaLiga,Lazio,Serie A,20000000.0,-1,Forward,1974,26
470,2000,Jimmy Floyd Hasselbaink,Atlético Madrid,2ª División,Chelsea,Premier League,20000000.0,-1,Forward,1972,28
471,2000,Gerard López,Valencia,LaLiga,FC Barcelona,LaLiga,19000000.0,-1,Midfielder,1979,21
472,2000,Shabani Nonda,Stade Rennais,Ligue 1,Monaco,Ligue 1,18000000.0,-1,Forward,1977,23
473,2000,Robbie Keane,Coventry,Premier League,Inter,Serie A,17000000.0,-1,Forward,1980,20
474,2000,Jonathan Zebina,Cagliari Calcio,Serie B,AS Roma,Serie A,16000000.0,-1,Defender,1978,22
475,2000,Émerson,Bay. Leverkusen,Bundesliga,AS Roma,Serie A,16000000.0,-1,Midfielder,1976,24
476,2000,Sergiy Rebrov,Dynamo Kyiv,Vyshcha Liga,Spurs,Premier League,16000000.0,-1,Forward,1974,26
477,2000,Angelo Peruzzi,Inter,Serie A,Lazio,Serie A,16000000.0,-1,Goalkeeper,1970,30
478,2000,Diego Tristán,RCD Mallorca,LaLiga,Dep. La Coruña,LaLiga,15000000.0,-1,Forward,1976,24
479,2000,Fernando Redondo,Real Madrid,LaLiga,Milan,Serie A,15000000.0,-1,Midfielder,1969,31
480,2000,Sylvain Wiltord,G. Bordeaux,Ligue 1,Arsenal,Premier League,15000000.0,-1,Forward,1974,26
482,2000,Sérgio Conceição,Lazio,Serie A,AC Parma,Serie A,15000000.0,-1,Defender,1975,25
483,2000,Nuno Gomes,Benfica,Liga NOS,Fiorentina,Serie A,15000000.0,-1,Forward,1976,24
484,2000,Alfonso,Real Betis,2ª División,FC Barcelona,LaLiga,14000000.0,-1,Forward,1972,28
485,2000,Francisco Farinós,Valencia,LaLiga,Inter,Serie A,14000000.0,-1,Midfielder,1978,22
486,2000,Kakhaber Kaladze,Dynamo Kyiv,Vyshcha Liga,Milan,Serie A,14000000.0,-1,Defender,1978,22
487,2000,Francis Jeffers,Everton,Premier League,Arsenal,Premier League,13000000.0,-1,Forward,1981,19
488,2000,Emmanuel Petit,Arsenal,Premier League,FC Barcelona,LaLiga,13000000.0,-1,Midfielder,1970,30
489,2000,Tomas Rosicky,Sparta Praha,Fortuna Liga,Bor. Dortmund,Bundesliga,13000000.0,-1,Midfielder,1980,20
490,2000,Catanha,Málaga CF,LaLiga,Celta de Vigo,LaLiga,12000000.0,-1,Forward,1972,28
491,2000,Claude Makélélé,Celta de Vigo,LaLiga,Real Madrid,LaLiga,12000000.0,-1,Midfielder,1973,27
492,2000,Aldo Duscher,Sporting CP,Liga NOS,Dep. La Coruña,LaLiga,11000000.0,-1,Midfielder,1979,21
493,2000,Ugo Ehiogu,Aston Villa,Premier League,Middlesbrough,Premier League,10000000.0,-1,Defender,1976,24
494,2000,Jesper Grönkjaer,Ajax,KPN Eredivisie,Chelsea,Premier League,10000000.0,-1,Forward,1977,23
495,2000,Fabien Barthez,Monaco,Ligue 1,Man Utd,Premier League,10000000.0,-1,Goalkeeper,1971,29
496,2000,Stéphane Dalmat,Marseille,Ligue 1,Paris SG,Ligue 1,9000000.0,-1,Midfielder,1979,21
497,2000,Laurén,RCD Mallorca,LaLiga,Arsenal,Premier League,9000000.0,-1,Defender,1977,23
498,2000,Stéphane Porato,Marseille,Ligue 1,Monaco,Ligue 1,9000000.0,-1,Goalkeeper,1973,27
499,2000,Olivier Dacourt,Lens,Ligue 1,Leeds,Premier League,9000000.0,-1,Midfielder,1974,26
500,2000,Pedro Munitis,Racing,LaLiga,Real Madrid,LaLiga,9000000.0,-1,Forward,1975,25
501,2000,Carl Cort,Wimbledon FC,First Division,Newcastle,Premier League,9000000.0,-1,Forward,1978,22
502,2000,Robert Pirès,Marseille,Ligue 1,Arsenal,Premier League,8000000.0,-1,Midfield,1974,26
503,2000,Émerson,CD Tenerife,2ª División,Dep. La Coruña,LaLiga,8000000.0,-1,Midfielder,1972,28
504,2000,Craig Bellamy,Norwich,First Division,Coventry,Premier League,8000000.0,-1,Forward,1979,21
505,2000,Pauleta,Dep. La Coruña,LaLiga,G. Bordeaux,Ligue 1,8000000.0,-1,Forward,1973,27
506,2000,Christian Ziege,Middlesbrough,Premier League,Liverpool,Premier League,8000000.0,-1,Midfield,1972,28
507,2000,Nick Barmby,Everton,Premier League,Liverpool,Premier League,8000000.0,-1,Midfield,1974,26
508,2000,Alpay Özalan,Fenerbahce,Süper Lig,Aston Villa,Premier League,8000000.0,-1,Defender,1973,27
509,2000,Marc-Vivien Foé,West Ham,Premier League,Olympique Lyon,Ligue 1,8000000.0,-1,Midfielder,1992,8
510,2000,Christian Karembeu,Real Madrid,LaLiga,Middlesbrough,Premier League,7000000.0,-1,Midfielder,1971,29
511,2000,John Carew,Rosenborg,Tippeligaen,Valencia,LaLiga,7000000.0,-1,Forward,1979,21
512,2000,Mario Stanic,AC Parma,Serie A,Chelsea,Premier League,7000000.0,-1,Defender,1972,28
513,2000,Julio Cruz,Feyenoord,KPN Eredivisie,Bologna,Serie A,7000000.0,-1,Forward,1975,25
514,2000,Patrick Müller,Juventus,Serie A,Olympique Lyon,Ligue 1,7000000.0,-1,Defender,1977,23
515,2000,Zlatko Zahovic,Olympiacos,A' Ethniki,Valencia,LaLiga,7000000.0,-1,Midfielder,1971,29
516,2000,Sabri Lamouchi,Monaco,Ligue 1,AC Parma,Serie A,7000000.0,-1,Midfielder,1972,28
517,2000,Willy Sagnol,Monaco,Ligue 1,Bayern Munich ,Bundesliga,6000000.0,-1,Defender,1977,23
518,2000,Ben Thatcher,Wimbledon FC,First Division,Spurs,Premier League,6000000.0,-1,Defender,1976,24
519,2000,Sunday Oliseh,Juventus,Serie A,Bor. Dortmund,Bundesliga,6000000.0,-1,Midfielder,1974,26
520,2000,Bruno Cirillo,Reggina,Serie A,Inter,Serie A,6000000.0,-1,Defender,1977,23
521,2000,Dino Baggio,AC Parma,Serie A,Lazio,Serie A,6000000.0,-1,Midfielder,1971,29
522,2000,Eidur Gudjohnsen,Bolton,First Division,Chelsea,Premier League,6000000.0,-1,Forward,1978,22
523,2000,David Sesa,Lecce,Serie A,SSC Napoli,Serie A,6000000.0,-1,Forward,1973,27
524,2000,Dominic Matteo,Liverpool,Premier League,Leeds,Premier League,6000000.0,-1,Defender,1974,26
525,2000,Mauro Camoranesi,CD Cruz Azul,Primera Verano,Hellas Verona,Serie A,6000000.0,-1,Midfield,1976,24
526,2000,Jovan Stankovic,RCD Mallorca,LaLiga,Marseille,Ligue 1,6000000.0,-1,Midfield,1971,29
528,2000,Hermann Hreidarsson,Wimbledon FC,First Division,Ipswich,Premier League,6000000.0,-1,Defender,1974,26
529,2000,Émerson Thome,Chelsea,Premier League,Sunderland,Premier League,6000000.0,-1,Defender,1972,28
530,2000,Philippe Delaye,Montpellier,Ligue 2,Stade Rennais,Ligue 1,5000000.0,-1,Midfielder,1975,25
531,2000,José Luís Vidigal,Sporting CP,Liga NOS,SSC Napoli,Serie A,5000000.0,-1,Midfielder,1973,27
532,2000,Joan Capdevila,Atlético Madrid,2ª División,Dep. La Coruña,LaLiga,5000000.0,-1,Defender,1978,22
533,2000,Alex Nyarko,Lens,Ligue 1,Everton,Premier League,5000000.0,-1,Defender,1974,26
534,2000,Hakan Sükür,Galatasaray,Süper Lig,Inter,Serie A,5000000.0,-1,Forward,1971,29
536,2000,César Sánchez,Real Valladolid,LaLiga,Real Madrid,LaLiga,5000000.0,-1,Goalkeeper,1971,29
537,2000,Patrick M'Boma,Cagliari Calcio,Serie B,AC Parma,Serie A,5000000.0,-1,Forward,1971,29
539,2000,Claus Jensen,Bolton,First Division,Charlton,Premier League,5000000.0,-1,Midfielder,1977,23
540,2000,Frédéric Déhu,FC Barcelona,LaLiga,Paris SG,Ligue 1,5000000.0,-1,Defender,1973,27
541,2000,Esteban Fuertes,Derby,Premier League,Lens,Ligue 1,5000000.0,-1,Forward,1973,27
544,2000,Frédéric Kanouté,Olympique Lyon,Ligue 1,West Ham,Premier League,5000000.0,-1,Forward,1977,23
545,2000,Paulo Wanchope,West Ham,Premier League,Man City,Premier League,5000000.0,-1,Forward,1976,24
547,2000,Duncan Ferguson,Newcastle,Premier League,Everton,Premier League,4000000.0,-1,Forward,1972,28
548,2000,Giorgi Demetradze,Dynamo Kyiv,Vyshcha Liga,Real Sociedad,LaLiga,4000000.0,-1,Forward,1976,24
549,2000,Didier Domi,Newcastle,Premier League,Paris SG,Ligue 1,4000000.0,-1,Defender,1978,22
550,2000,Giorgi Kinkladze,Ajax,KPN Eredivisie,Derby,Premier League,4000000.0,-1,Midfielder,1973,27
552,2000,Vratislav Gresko,Bay. Leverkusen,Bundesliga,Inter,Serie A,4000000.0,-1,Defender,1977,23
554,2000,Viorel Moldovan,Fenerbahce,Süper Lig,FC Nantes,Ligue 1,4000000.0,-1,Forward,1972,28
555,2000,Roberto Ayala,Milan,Serie A,Valencia,LaLiga,4000000.0,-1,Defender,1973,27
556,2000,Vicente,Levante,2ª División,Valencia,LaLiga,4000000.0,-1,Forward,1981,19
557,2000,Aleksandr Panov,Zenit S-Pb,Premier Liga,Saint-Étienne,Ligue 1,4000000.0,-1,Forward,1975,25
558,2000,Alessandro Pistone,Newcastle,Premier League,Everton,Premier League,4000000.0,-1,Defender,1975,25
559,2000,Bernard Diomède,AJ Auxerre,Ligue 1,Liverpool,Premier League,4000000.0,-1,Forward,1974,26
561,2000,Richard Dunne,Everton,Premier League,Man City,Premier League,4000000.0,-1,Defender,1979,21
562,2000,Joseph-Désiré Job,Lens,Ligue 1,Middlesbrough,Premier League,4000000.0,-1,Forward,1978,22
564,2000,David Thompson,Liverpool,Premier League,Coventry,Premier League,4000000.0,-1,Midfield,1977,23
565,2000,Gary Rowett,Birmingham,First Division,Leicester,Premier League,4000000.0,-1,Defender,1974,26
566,2000,Sergio Ballesteros,Rayo Vallecano,LaLiga,Villarreal,LaLiga,3000000.0,-1,Defender,1975,25
567,2000,Jörg Heinrich,Fiorentina,Serie A,Bor. Dortmund,Bundesliga,3000000.0,-1,Defender,1970,30
568,2000,José Francisco Molina,Atlético Madrid,2ª División,Dep. La Coruña,LaLiga,3000000.0,-1,Goalkeeper,1970,30
570,2000,Richard Dutruel,Celta de Vigo,LaLiga,FC Barcelona,LaLiga,3000000.0,-1,Goalkeeper,1973,27
572,2000,Adrian Mutu,Inter,Serie A,Hellas Verona,Serie A,3000000.0,-1,Forward,1979,21
573,2000,Darren Huckerby,Leeds,Premier League,Man City,Premier League,3000000.0,-1,Defender,1976,24
575,2000,Charles Amoah,FC St. Gallen,Nationalliga A,Sturm Graz,Bundesliga,3000000.0,-1,Forward,1975,25
576,2000,Niclas Alexandersson,Sheff Wed,First Division,Everton,Premier League,3000000.0,-1,Midfield,1972,28
577,2000,Steve Watson,Aston Villa,Premier League,Everton,Premier League,3000000.0,-1,Midfield,1974,26
578,2000,Alf-Inge Haaland,Leeds,Premier League,Man City,Premier League,3000000.0,-1,Midfielder,1973,27
579,2000,Don Hutchison,Everton,Premier League,Sunderland,Premier League,3000000.0,-1,Midfielder,1971,29
580,2000,Lee Carsley,Blackburn,First Division,Coventry,Premier League,3000000.0,-1,Midfielder,1974,26
581,2000,David Hopkin,Leeds,Premier League,Bradford,Premier League,3000000.0,-1,Midfield,1970,30
582,2000,Antoine Sibierski,FC Nantes,Ligue 1,Lens,Ligue 1,3000000.0,-1,Midfielder,1974,26
583,2000,Thomas Gravesen,Hamburger SV,Bundesliga,Everton,Premier League,3000000.0,-1,Midfielder,1976,24
